adult,backdrop_path,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,genres,year,month,day,primary_country,primary_genre
False,/af3HykHScl2CKbzEkG6tG6Swf0e.jpg,274558,['MX'],es,Las hermanas Guerra,A woman's refusal to join her sister's twisted scheme sparks betrayal and revenge as she tries to reunite with her long-lost daughter in prison.,4.8858,/uNvHCu79A4hsvX6HkRZK31nO2H8.jpg,2024-11-13,Sisters' Feud,7.464,42,['Drama'],2024.0,11.0,13.0,MX,Drama
False,/fTgjWgkitDkVD57grH0uGcMJOP4.jpg,230372,['PL'],pl,Absolutni debiutanci,Two childhood best friends enjoying their final seaside summer as they prepare for film school meet an aspiring athlete who ignites unfamiliar desires.,4.8837,/AkLuQdpKGZT2FjPJSYY2dVmuQH5.jpg,2023-10-25,Absolute Beginners,6.3,33,['Drama'],2023.0,10.0,25.0,PL,Drama
False,/xQy6a3OPZdW3I2YxmOahJHtASqk.jpg,216228,['JP'],ja,THE DAYS,"Blamed by some, hailed as heroes by others, those involved with Fukushima Daiichi face a deadly, invisible threat — an unprecedented nuclear disaster.",4.8717,/sr7HeOURI38pZjaF5qlP6xfvhKl.jpg,2023-06-01,THE DAYS,7.801,128,"['Drama', 'Crime']",2023.0,6.0,1.0,JP,Drama
False,/ib8oVZJlhfmnMko4EJJVOnOVX52.jpg,225152,['SE'],sv,Barracuda Queens,"When they fall deep into debt, a group of young women in an affluent Stockholm suburb turns to robbing their neighbors' houses. Inspired by real events.",4.8712,/bDu6dNi1gmLrDeMEp4u2uV8C8vd.jpg,2023-06-05,Barracuda Queens,5.7,28,"['Drama', 'Crime']",2023.0,6.0,5.0,SE,Drama
False,/jsvmzkVzSxf7lA4vZcwT8cjQ6IP.jpg,78239,['JP'],ja,ソードガイ The Animation,"The swordsmith Amon accidentally comes across an infant and its dead mother in the forest. Although he is initially overwhelmed by the situation, he finally decides to take the boy with him and thus save him from certain death. Ten years after this fateful encounter, the boy from that time, Gai, is apprenticed to Amon. While making a sword, however, there is a tragic accident in which Gai loses his right arm. Amon then decides to use a sword called Shiryuu to make an artificial arm for Gai. Thus, it begins…",4.8699,/pAlxdiEa0L9F0Ofu4r1Og0BJbqd.jpg,2018-03-23,SWORD GAI: The Animation,6.814,43,"['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure']",2018.0,3.0,23.0,JP,Animation
False,/dTOm3ubAVOCgtY6OffXwSYruFS1.jpg,196857,['BE'],nl,Ferry: de serie,"Desperate for funds, Ferry Bouman stumbles upon a golden opportunity when a high-profile bust leaves a vacant position among Brabant's top dealers.",4.8633,/sDh60bk0gh4VQKtvfWPOW9YsTcu.jpg,2023-11-03,Ferry: The Series,7.3,49,"['Crime', 'Drama']",2023.0,11.0,3.0,BE,Crime
False,/gIKO1nwKfvePyU7OWcEJpf5wZHd.jpg,81980,"['BE', 'FR', 'US']",en,Popples,"The adorable Best Popple Pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",4.8512,/7EKJm70SYDWAZXzcpg2vn9t1eI5.jpg,2015-10-30,Popples,7.0,7,"['Animation', 'Kids', 'Family']",2015.0,10.0,30.0,BE,Animation
False,/A5ITI2kmvcMpQYEPpToTSdtWZzX.jpg,226135,['US'],en,Arnold,"This intimate docuseries follows Arnold Schwarzenegger's multifaceted life and career, from bodybuilding champ to Hollywood icon to politician.",4.8429,/o9KmWrG9rbFhB7jWW4vFHTmqv28.jpg,2023-06-07,Arnold,7.859,230,['Documentary'],2023.0,6.0,7.0,US,Documentary
False,/1aUZEebBamWzkrZ2fqqbPjMo1Mt.jpg,239137,['JP'],ja,阿修羅のごとく,"In 1979 Tokyo, four distinct sisters uncover their aging father's affair, causing their happy facades and bottled-up emotions to slowly unravel.",4.8427,/6d4IrjS3t3O7dFynAmrLKXrSNwe.jpg,2025-01-09,Asura,8.0,26,['Drama'],2025.0,1.0,9.0,JP,Drama
False,/eJJK3xoZzVnOfZSXSG8cpu2MsyX.jpg,252125,['EG'],ar,كتالوج,"A recently widowed workaholic clumsily navigates life with his kids, guided by his late wife's online tips. Can he ace this crash course in parenthood?",4.8417,/85NgPJnx2XbbTHTrdP3jfNaGz0Q.jpg,2025-07-17,Catalog,6.667,9,"['Drama', 'Comedy']",2025.0,7.0,17.0,EG,Drama
False,/dVTyx2n13PvEG44iH40DdaNym2A.jpg,118043,['US'],en,Amend: The Fight for America,"Will Smith hosts this look at the evolving, often lethal, fight for equal rights in America through the lens of the US Constitution's 14th Amendment.",4.8406,/zvgMH7sIBhBtXZ10td59zNDYqrt.jpg,2021-02-17,Amend: The Fight for America,7.1,169,"['Documentary', 'News', 'War & Politics']",2021.0,2.0,17.0,US,Documentary
False,/st2VoiCq6RVKsHoLFAchB9cTmKO.jpg,158141,['GB'],en,Supacell,"When five ordinary South Londoners discover they have extraordinary powers, it's down to just one man to bring them together to save the woman he loves.",4.8376,/vHtNgRLWdMk7wIV2WbqkOzU7HHI.jpg,2024-06-27,Supacell,7.433,230,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",2024.0,6.0,27.0,GB,Action & Adventure
False,/2lYJboqMb5q5tXXVpEJnFLIE9ZF.jpg,98805,['US'],en,Next in Fashion,"Talented designers from around the world compete for $250,000 and the chance to become the next big thing in fashion.",4.8351,/yAIIEZV8d6BC6NYg26zZD6iQNpp.jpg,2020-01-29,Next in Fashion,6.8,44,['Reality'],2020.0,1.0,29.0,US,Reality
False,/42iDbOtqWqPvI3FnP3KafLFrQq.jpg,209167,['US'],en,Conversations with a Killer: The Jeffrey Dahmer Tapes,"Serial killer Jeffrey Dahmer confesses to his gruesome crimes in unguarded interviews, offering an unsettling view into a disturbed mind.",4.8313,/hsdNCScC2rk23fLuHNNgBXtI891.jpg,2022-10-07,Conversations with a Killer: The Jeffrey Dahmer Tapes,7.785,270,"['Documentary', 'Crime']",2022.0,10.0,7.0,US,Documentary
False,/oDOGL42BM7bbUcroJcYp9xsw07v.jpg,93233,['US'],en,Centaurworld,"Centaurworld follows a war horse who is transported from her embattled world to a strange land inhabited by silly, singing centaurs of all species, shapes, and sizes. Desperate to return home, she befriends a group of these magical creatures and embarks on a journey that will test her more than any battle she's ever faced before.",4.8285,/2klp8BwNDbmV5pfBSWhNjr1MktC.jpg,2021-07-30,Centaurworld,7.4,80,"['Animation', 'Kids', 'Sci-Fi & Fantasy', 'Action & Adventure']",2021.0,7.0,30.0,US,Animation
False,/yGCt11S62nIIY1GtBB0oNmuRaH1.jpg,286788,['US'],en,Turning Point: The Vietnam War,"This thought-provoking documentary series examines the harrowing consequences of the Vietnam War, from the Gulf of Tonkin incident to the fall of Saigon.",4.8265,/pwyhia2REWLVv3UmY9Cc5N7Gtfx.jpg,2025-04-30,Turning Point: The Vietnam War,7.059,17,"['Documentary', 'War & Politics']",2025.0,4.0,30.0,US,Documentary
False,/4s2fWx42djw8qtYPbk9whNukpg0.jpg,81686,['PL'],pl,Rojst,"The town is shocked with a brutal double murder. The ""Courier"" hands the case to an experienced journalist - Witold Wanycz. At the same time, he learns about the mysterious suicide of two teenagers. Together with Piotr, a young journalist, they start their own investigation.",4.8257,/6apcDmf8e4I3WVoUsmxUveKBTVz.jpg,2018-08-19,The Mire,6.823,130,"['Drama', 'Crime', 'Mystery']",2018.0,8.0,19.0,PL,Drama
False,/r0LmYTmcxrqrajYrBKyHvcIQEIJ.jpg,84896,['US'],en,AJ and the Queen,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",4.8196,/f4rxVYDVCTeHAyZf1W8tlUMvd1.jpg,2020-01-10,AJ and the Queen,7.443,157,"['Comedy', 'Drama']",2020.0,1.0,10.0,US,Comedy
False,/75FWLTNdFNwltHOaXVcAizarSE8.jpg,70767,['US'],en,Dear White People,"At a predominantly white Ivy League college, a diverse group of students navigate various forms of racial and other types of discrimination.",4.8118,/thHk9AncE8g2Hsb1iK1xHnlq23j.jpg,2017-04-28,Dear White People,5.949,185,"['Comedy', 'Drama']",2017.0,4.0,28.0,US,Comedy
False,/x2qrI0gQ1tK1NXuSALhZk6Eq4mG.jpg,96160,['KR'],ko,나 홀로 그대,Unexpected love finds a lonely woman when she forms a connection with a humanlike hologram who looks exactly like his prickly creator.,4.8104,/nLbKNyUKq6WMMoPuL712m43MVhc.jpg,2020-02-07,My Holo Love,8.467,874,"['Drama', 'Sci-Fi & Fantasy']",2020.0,2.0,7.0,KR,Drama
False,/1fCFFQyUl29WiVVPW1IUw5QLMxu.jpg,223121,['JP'],ja,大奥,"In an alternate history where the male population is nearly decimated, eligible men serve as concubines to the woman shogun inside the walls of the Ooku.",4.7909,/elhdgeFlJ4jvUGzaVEMweGY9vFS.jpg,2023-06-29,Ōoku: The Inner Chambers,7.4,45,"['Animation', 'Drama']",2023.0,6.0,29.0,JP,Animation
False,/begIX2PIT0ri5DaIdsASeHpgHnc.jpg,96049,['TW'],zh,極道千金,"After jostling her way into a gig as a celebrity bodyguard, the boisterous daughter of a powerful triad boss shakes up a TV star's life and finds love.",4.783,/3VxNVZrosgqypezZUWI6SojEhoV.jpg,2019-12-06,Triad Princess,6.6,33,"['Comedy', 'Drama']",2019.0,12.0,6.0,TW,Comedy
False,/2K1qU488CD5beY0dPa3l0AJRqMi.jpg,206246,['US'],en,Trainwreck: Woodstock '99,"Woodstock 1969 promised peace and music, but its '99 revival delivered days of rage, riots and real harm. Why did it go so horribly wrong?",4.7802,/hFWNQTiJ2VXfZeKrsykem0o9nWc.jpg,2022-08-03,Trainwreck: Woodstock '99,7.3,157,['Documentary'],2022.0,8.0,3.0,US,Documentary
False,/hvSHnrbLlR829PqGdf1PXQZuDPb.jpg,252135,['TW'],zh,回魂計,"Two grieving mothers resurrect a scam ringleader to avenge their daughters — but as painful truths emerge, justice slips from their reach.",4.777,/l1bJ4lSl2pSMpCFpIhhKeT7N34a.jpg,2025-10-09,The Resurrected,7.75,24,"['Crime', 'Drama', 'Mystery']",2025.0,10.0,9.0,TW,Crime
False,/gaktroJakyvAuiY2umSMLyjROis.jpg,88239,['ES'],es,Alta mar,Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.,4.7745,/lzrnCDxQDvciVPWH9idxKRNaLKk.jpg,2019-05-24,High Seas,6.879,153,"['Crime', 'Drama']",2019.0,5.0,24.0,ES,Crime
False,/n5MXQXuj5RnpZcxvDtO4sgzcKaY.jpg,157219,['TR'],tr,Pera Palas’ta Gece Yarısı,"At a historic Istanbul hotel, a journalist is unexpectedly thrust into the past and must stop a plot that could change the fate of modern Turkey.",4.7744,/esrggEWrlpjncn6y4tyHBJ0syLn.jpg,2022-03-03,Midnight at the Pera Palace,7.514,70,"['Drama', 'Mystery', 'Crime']",2022.0,3.0,3.0,TR,Drama
False,/sZvkElBCWiYNpVk3PsFlW64xkBh.jpg,210107,['KR'],ko,힙하게,A psychic vet and a detective join forces to crack small-town cases — but their skills are tested when they unravel a chilling serial killer mystery,4.7735,/rmGfPwRBOr8i8zxS0P0XCFJE21W.jpg,2023-08-12,Behind Your Touch,8.048,93,"['Drama', 'Comedy', 'Sci-Fi & Fantasy', 'Mystery']",2023.0,8.0,12.0,KR,Drama
False,/aRAm1DQhfxrxuWG2SNCCVEev7gi.jpg,112169,['JP'],ja,テルマエ・ロマエ ノヴァエ,"A proud bath architect in ancient Rome starts randomly surfacing in present-day Japan, where he's inspired by the many bathing innovations he finds.",4.7716,/vHBI6uDKqI1w0PUt8y1y0yetaq0.jpg,2022-03-28,Thermae Romae Novae,6.2,27,"['Animation', 'Comedy']",2022.0,3.0,28.0,JP,Animation
False,/tugaJ46tP8r8aqnv4ORq1rDqQMY.jpg,256324,['JP'],ja,Tokyo Override,"When a lonely hacker gets entangled with a group of underground couriers, they uncover the dark truth lurking beneath Tokyo's seemingly perfect facade.",4.7714,/3MvNTEbOAgNsXPkzcYvBw6gJNzo.jpg,2024-11-21,Tokyo Override,7.31,21,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2024.0,11.0,21.0,JP,Animation
False,/jeua3sqZS9JQkOIBToLm6rvNUn9.jpg,243200,['ES'],es,Animal,"Cash-strapped vet Antón takes a job at a fancy pet store, going from treating rural farm animals to peddling premium treats for pampered pooches.",4.7667,/UgYg7GY6LYQnGhCmt1PQ7OhwEU.jpg,2025-10-03,"Old Dog, New Tricks",6.77,37,['Comedy'],2025.0,10.0,3.0,ES,Comedy
False,/6eTvoc1wYzcGuhzOFuy6OzlWb0I.jpg,224740,['JP'],ja,あいの里,"Singles 35 and over of various backgrounds relocate to a house in the countryside for another chance at love. Will they find ""the one"" — or leave alone?",4.7666,/1gWm0758PmrU8RWVcSulrLywT6W.jpg,2023-05-02,Love Village,7.8,4,['Reality'],2023.0,5.0,2.0,JP,Reality
False,/vn0QIrNW5suBiF8BXnbp1r27guN.jpg,89233,['US'],en,Away,"American astronaut Emma Green must leave her husband and teenage daughter behind to command an international space crew embarking upon a treacherous mission. A series about hope, humanity and how we need one another if we are to achieve impossible things.",4.7661,/lkT776mSvQ9wZ8wkYsnpQuogp10.jpg,2020-09-04,Away,6.5,345,"['Sci-Fi & Fantasy', 'Drama']",2020.0,9.0,4.0,US,Sci-Fi & Fantasy
False,/eCXcTG12BprMQ4xNuM2Tvx0VnxO.jpg,201105,['US'],en,Iron Chef: Quest for an Iron Legend,"The legendary Iron Chef series is reborn with a supersized approach to the ground-breaking culinary competition that started it all. It’s been called the toughest culinary challenge a chef will ever experience. This is where world-class cuisine meets high-octane sports. Five new trailblazing Iron Chefs will welcome brave Challenger Chefs to the reimagined Kitchen Stadium, where they'll face off and be pushed to the limits of endurance and creativity, as they cook up extraordinary culinary creations. The competition’s most successful Challenger will return to battle in a grand finale for the chance to be named the first ever ""Iron Legend.""",4.7635,/n95twdiuLG8nZpCENhpcbvPIx2e.jpg,2022-06-15,Iron Chef: Quest for an Iron Legend,7.2,13,['Reality'],2022.0,6.0,15.0,US,Reality
False,/ur7Z7E6t1B6fWMreXNMpsUTcBGX.jpg,137094,['KR'],ko,연애대전,"For an attorney who despises losing to men and an A-list actor who distrusts women, love means nothing — until they're forced to date each other.",4.7537,/ifOXQyDvpVnZvKq7pR8fujtbeQk.jpg,2023-02-10,Love to Hate You,8.18,114,"['Drama', 'Comedy']",2023.0,2.0,10.0,KR,Drama
False,/qB0ajoSfmaQWAdmWOoSku08PhsP.jpg,138600,['US'],en,Saturday Morning All Star Hits!,"Wildly irreverent and slightly disturbing, this adult animation, live-action hybrid celebrates the campy, Saturday-morning shows of the '80s and '90s.",4.753,/vHB2sMGWVjknajaKYhRPutJyQDd.jpg,2021-12-10,Saturday Morning All Star Hits!,5.6,19,"['Comedy', 'Animation']",2021.0,12.0,10.0,US,Comedy
False,/z0F11p7HBaIUizZHGzyZ32FLm7O.jpg,156716,['IN'],hi,हीरामंडी: द डायमंड बाज़ार,The scheming Mallikajaan rules over an elite house of courtesans — but a new rival threatens her reign as rebellion brews in British-ruled India.,4.7465,/fRhzhaWlFyypV12APz8EcMPRKa9.jpg,2024-05-01,Heeramandi,5.81,21,"['Drama', 'War & Politics']",2024.0,5.0,1.0,IN,Drama
False,/7TYMho2TM6ZcqSv6YaEjlNIyhXn.jpg,112314,['US'],en,Archive 81,An archivist takes a job restoring damaged videotapes and gets pulled into the vortex of a mystery involving the missing director and a demonic cult.,4.7427,/l1jeSEm6a88GFcLzlHQr60D0dOi.jpg,2022-01-14,Archive 81,7.213,642,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']",2022.0,1.0,14.0,US,Drama
False,/h4ErR3mnZsMGqLpL31gB1Iws83R.jpg,81940,['US'],en,WHAT / IF,A pair of cash-strapped newlyweds accept a lucrative but morally dubious offer from a mysterious female benefactor.,4.7422,/kSVcEpIYAukELvLznmXPAKoTeKL.jpg,2019-05-24,WHAT / IF,6.36,171,['Drama'],2019.0,5.0,24.0,US,Drama
False,/7x5jNsPS93fS47DvzmWWf3bH4WZ.jpg,129057,['FR'],fr,"Notre-Dame, la part du feu","As the Paris firefighters try to stop the flames from spreading in the Cathedral, the show also follows characters being put through the wringer - they will have to fight each other, love each other, come across each other, hate each other, smile at or help each other - so that, in the end, they may have a chance to start all over again.",4.7295,/uMtryUXNFfKwk8rddrjWYm0o5Zz.jpg,2022-10-19,Notre-Dame,5.667,33,['Drama'],2022.0,10.0,19.0,FR,Drama
False,/i0bVPXHdvLQzE1Ld8dDwbCj1kOW.jpg,64439,['US'],en,Making a Murderer,"Filmed over 10 years, this real-life thriller follows a DNA exoneree who, while exposing police corruption, becomes a suspect in a grisly new crime.",4.7214,/sy2nV3rCcJQaRK5M0NWvvTU7CBx.jpg,2015-12-18,Making a Murderer,7.836,537,"['Documentary', 'Crime']",2015.0,12.0,18.0,US,Documentary
False,/jYq8uw7vRIDoptXMFqQblE903xn.jpg,229906,['JP'],ja,機動戦士ガンダム 復讐のレクイエム,"Eleven months into the One Year War in U.C.0079, top Zaku II pilot Captain Solari faces the Earth Federation's new lethal weapon: the mobile suit Gundam.",4.7213,/ybJkwgv63Ht3bZNOrKsbTwYmaFC.jpg,2024-10-17,Gundam: Requiem for Vengeance,6.992,62,"['War & Politics', 'Sci-Fi & Fantasy', 'Animation']",2024.0,10.0,17.0,JP,War & Politics
False,/luzRIdzL9RzfQoaIVyZW6CvMxY6.jpg,133355,['US'],en,A Tale Dark & Grimm,Follow Hansel and Gretel as they walk out of their own story into a winding and wickedly witty tale full of strange — and scary — surprises.,4.7195,/iiek30wIfp96UR07jkCdrtlOx4x.jpg,2021-10-08,A Tale Dark & Grimm,7.1,36,"['Kids', 'Action & Adventure', 'Animation', 'Comedy', 'Family']",2021.0,10.0,8.0,US,Kids
False,/1faPE4WToz4F25KHJzaM5LUxKdO.jpg,93310,['US'],en,Archibald's Next Big Thing,"Happy-go-lucky chicken Archibald may not remember to do his chores, but he never forgets to have fun. After all, life's an adventure!",4.7189,/dEs3hBKHkIhE597SguuggGtFGOf.jpg,2019-09-06,Archibald's Next Big Thing,6.1,10,"['Kids', 'Animation']",2019.0,9.0,6.0,US,Kids
False,/g9Qn9LBk9fKKgxHtPFqkKnglsm8.jpg,204255,['TR'],tr,Mezarlık,Police Commissioner Önem leads a special investigations unit that solves tough cases involving violence against women.,4.7179,/ye6n3GdSaiSy81hiIRvf3vjVv1N.jpg,2022-06-17,Graveyard,6.8,27,"['Crime', 'Drama', 'Mystery']",2022.0,6.0,17.0,TR,Crime
False,/69AzHswg1LVjuiIid9l3HRsulfp.jpg,216322,['ES'],es,Hasta el cielo: La serie,"To remain independent of her father, who is a stolen goods trafficker, a newly widowed single mom joins her late husband’s gang of smash-and-grab thieves.",4.7123,/q35B5iw1h1Xwg1ziMUZZJTlWjDJ.jpg,2023-03-17,Sky High: The Series,7.181,80,"['Action & Adventure', 'Drama', 'Crime']",2023.0,3.0,17.0,ES,Action & Adventure
False,/8SfliXoBxhrzVgjCIhvkDDOOTmm.jpg,227139,['US'],en,Survival of the Thickest,"Black, plus-size and newly single, Mavis unexpectedly finds herself having to rebuild her life after putting all her eggs in one man's basket, but she's determined to not only survive but thrive with the support of her chosen family.",4.6866,/sD8RToyFl1oMF3kXgkeSmSsJIpa.jpg,2023-07-13,Survival of the Thickest,6.7,37,"['Comedy', 'Drama']",2023.0,7.0,13.0,US,Comedy
False,/bGFWxgErgmWBCuWkK3Lx0F9zUHb.jpg,227837,['US'],en,Good Times,"In this edgy, irreverent reimagining of the TV classic, a new generation of the Evans family keeps their heads above water in a Chicago housing project.",4.6774,/D9yYJsyDa0A3fFQXel7MFhTWkj.jpg,2024-04-12,Good Times,5.923,13,"['Comedy', 'Animation']",2024.0,4.0,12.0,US,Comedy
False,/4diQCWNckcvrjGhgSYdCBOpu1BP.jpg,242875,['ES'],es,Mano de hierro,Joaquín Manchado rules his drug empire from Barcelona's seaport with an iron fist — until a new shipment sends business and family spiraling.,4.666,/fc1oDqW2Gi1vzzloMwcRFXgtjdM.jpg,2024-03-15,Iron Reign,6.684,49,"['Crime', 'Drama']",2024.0,3.0,15.0,ES,Crime
False,/eTqt0lkDNX4dOwgbozhpzOvxPtm.jpg,241257,['US'],en,Bodkin,"A ragtag crew of podcasters sets out to investigate mysterious disappearances from decades earlier in a charming Irish town with dark, dreadful secrets.",4.662,/fvpYJkQaeon5kmxioIPHFmgA2v5.jpg,2024-05-09,Bodkin,6.328,119,"['Drama', 'Mystery']",2024.0,5.0,9.0,US,Drama
False,/nj06Yo0yVzI7jx6novjyGOyNQKC.jpg,137893,['US'],en,Griselda,"Inspired by real events, this fictional dramatization shows Griselda Blanco's journey from Medellín to becoming ""the Godmother"" of Miami's drug empire.",4.6592,/nhEtK1lJKb3kqBtDBDXynGr3hJL.jpg,2024-01-25,Griselda,7.272,364,"['Drama', 'Crime']",2024.0,1.0,25.0,US,Drama
False,/2KwZt0y3P5uhANZiKKww4PkZ7AO.jpg,244587,['US'],en,Dinner Time Live with David Chang,Chef David Chang hosts an unfiltered dining experience as he cooks for celebrity guests and shares culinary secrets.,4.6578,/6isaKyEbUyTlks7eWxTwfAUpXA3.jpg,2024-01-25,Dinner Time Live with David Chang,6.8,5,['Reality'],2024.0,1.0,25.0,US,Reality
